ID,X,Y,Z,M,T,O,Fecha
6977.0,1187.0,1182.0,-9.0,3.68,182575.0,0.0,12/11/1999

6979.0,752.0,1180.0,-19.0,3.84,182575.0,0.0,12/11/1999


6982.0,776.0,1302.0,-133.0,4.35,182576.0,0.0,13/11/1999






6989.0,1404.0,1623.0,-54.0,4.72,182583.0,0.0,20/11/1999


6992.0,928.0,1707.0,-40.0,3.92,182586.0,0.0,23/11/1999
6993.0,1156.0,881.0,-4.0,3.59,182587.0,0.0,24/11/1999





6999.0,706.0,1508.0,-26.0,4.01,182590.0,0.0,27/11/1999




7004.0,1437.0,1725.0,-26.0,5.5,182595.0,0.0,2/12/1999
7005.0,1418.0,1443.0,-8.0,4.93,182595.0,0.0,2/12/1999


7008.0,933.0,1016.0,-2.0,4.01,182596.0,0.0,3/12/1999
7009.0,1111.0,1400.0,-157.0,3.92,182596.0,0.0,3/12/1999

7011.0,1194.0,1714.0,-200.0,4.01,182597.0,0.0,4/12/1999




7016.0,485.0,954.0,-32.0,4.01,182599.0,0.0,6/12/1999





7022.0,1142.0,1733.0,-30.0,4.09,182604.0,0.0,11/12/1999
7023.0,1133.0,796.0,-24.0,4.09,182604.0,0.0,11/12/1999
7024.0,862.0,1308.0,-4.0,3.84,182605.0,0.0,12/12/1999






7031.0,903.0,1165.0,-31.0,3.84,182610.0,0.0,17/12/1999





7037.0,1105.0,1439.0,-132.0,3.59,182616.0,0.0,23/12/1999


7040.0,1004.0,1278.0,-9.0,3.59,182619.0,0.0,26/12/1999



7044.0,689.0,898.0,-131.0,4.01,182623.0,0.0,30/12/1999
7045.0,1060.0,1633.0,-99.0,5.17,182623.0,0.0,30/12/1999



7049.0,678.0,1155.0,-1.0,3.59,182626.0,0.0,2/1/2000
7050.0,969.0,853.0,1.0,3.84,182626.0,0.0,2/1/2000




7055.0,1446.0,1590.0,1.0,3.1,182630.0,0.0,6/1/2000



















7075.0,781.0,1119.0,-7.0,3.86,182640.0,0.0,16/1/2000
7076.0,1226.0,1230.0,2.0,5.6,182641.0,0.0,17/1/2000








7085.0,1049.0,1246.0,-4.0,3.59,182645.0,0.0,21/1/2000







7093.0,635.0,1426.0,-155.0,3.76,182647.0,0.0,23/1/2000
7094.0,366.0,1117.0,-15.0,4.62,182647.0,0.0,23/1/2000
7095.0,638.0,936.0,-59.0,3.92,182647.0,0.0,23/1/2000



7099.0,781.0,1289.0,1.0,3.92,182649.0,0.0,25/1/2000




7104.0,1054.0,1197.0,-119.0,3.68,182651.0,0.0,27/1/2000
7105.0,564.0,1334.0,-4.0,4.97,182652.0,0.0,28/1/2000

7107.0,1062.0,1791.0,-17.0,4.34,182652.0,0.0,28/1/2000



7111.0,1048.0,1378.0,-22.0,3.84,182653.0,0.0,29/1/2000

7113.0,562.0,818.0,-35.0,3.66,182654.0,0.0,30/1/2000







7121.0,728.0,714.0,2.0,4.64,182657.0,0.0,2/2/2000








7130.0,707.0,1257.0,-2.0,4.01,182663.0,0.0,8/2/2000

7132.0,1207.0,1218.0,-117.0,4.15,182663.0,0.0,8/2/2000



7136.0,1006.0,1319.0,-84.0,4.05,182665.0,0.0,10/2/2000
7137.0,568.0,1303.0,-40.0,4.6,182665.0,0.0,10/2/2000




7142.0,577.0,942.0,-18.0,4.01,182671.0,0.0,16/2/2000
7143.0,648.0,1029.0,-33.0,4.25,182671.0,0.0,16/2/2000

7145.0,766.0,984.0,-122.0,4.25,182672.0,0.0,17/2/2000



7149.0,787.0,801.0,0.0,3.84,182673.0,0.0,18/2/2000
7150.0,1232.0,1689.0,-32.0,4.54,182673.0,0.0,18/2/2000
7151.0,748.0,811.0,2.0,3.59,182673.0,0.0,18/2/2000


7154.0,749.0,1051.0,-80.0,3.76,182674.0,0.0,19/2/2000


7157.0,1356.0,1792.0,-41.0,4.17,182675.0,0.0,20/2/2000








7166.0,980.0,1319.0,-51.0,3.96,182680.0,0.0,25/2/2000

7168.0,741.0,1318.0,-49.0,4.25,182680.0,0.0,25/2/2000








7177.0,1390.0,1478.0,-51.0,4.42,182684.0,0.0,29/2/2000










7188.0,1173.0,1135.0,-4.0,3.59,182688.0,0.0,4/3/2000

7190.0,888.0,1011.0,2.0,3.76,182689.0,0.0,5/3/2000












7203.0,1044.0,1156.0,-110.0,3.59,182694.0,0.0,10/3/2000






7210.0,829.0,700.0,-39.0,3.76,182697.0,0.0,13/3/2000
7211.0,727.0,1105.0,-3.0,4.01,182697.0,0.0,13/3/2000


7214.0,1059.0,1217.0,-109.0,3.76,182700.0,0.0,16/3/2000

7216.0,1134.0,1248.0,1.0,3.92,182703.0,0.0,19/3/2000
7217.0,606.0,1110.0,-2.0,5.2,182703.0,0.0,19/3/2000
7218.0,613.0,984.0,-50.0,4.57,182703.0,0.0,19/3/2000


7221.0,624.0,1088.0,-172.0,3.96,182704.0,0.0,20/3/2000






7228.0,564.0,1148.0,-2.0,4.78,182705.0,0.0,21/3/2000


7231.0,1092.0,1316.0,-134.0,3.84,182706.0,0.0,22/3/2000













7245.0,950.0,1341.0,-12.0,4.87,182712.0,0.0,28/3/2000


7248.0,1374.0,1529.0,-27.0,4.72,182713.0,0.0,29/3/2000
7249.0,989.0,1134.0,-109.0,4.42,182713.0,0.0,29/3/2000









7259.0,532.0,1011.0,-150.0,3.59,182717.0,0.0,2/4/2000
7260.0,700.0,1268.0,-1.0,3.86,182718.0,0.0,3/4/2000

7262.0,793.0,905.0,-196.0,4.9,182718.0,0.0,3/4/2000







7270.0,1216.0,1282.0,-1.0,3.76,182719.0,0.0,4/4/2000
7271.0,1064.0,1337.0,-110.0,3.59,182719.0,0.0,4/4/2000








7280.0,895.0,808.0,1.0,3.92,182722.0,0.0,7/4/2000

7282.0,657.0,971.0,-88.0,3.68,182722.0,0.0,7/4/2000


7285.0,674.0,1332.0,-6.0,4.96,182723.0,0.0,8/4/2000

7287.0,687.0,1445.0,-2.0,4.09,182724.0,0.0,9/4/2000
7288.0,1148.0,1088.0,-12.0,4.42,182724.0,0.0,9/4/2000








7297.0,1113.0,1334.0,-157.0,4.25,182729.0,0.0,14/4/2000



7301.0,501.0,1019.0,-27.0,3.76,182730.0,0.0,15/4/2000
7302.0,866.0,1379.0,-1.0,4.5,182730.0,0.0,15/4/2000

7304.0,1065.0,1782.0,-5.0,4.09,182731.0,0.0,16/4/2000







7312.0,949.0,1567.0,-3.0,3.59,182736.0,0.0,21/4/2000

7314.0,801.0,983.0,-172.0,4.34,182738.0,0.0,23/4/2000



7318.0,494.0,776.0,-14.0,3.76,182739.0,0.0,24/4/2000

7320.0,989.0,1557.0,-21.0,3.92,182740.0,0.0,25/4/2000




7325.0,862.0,1427.0,-18.0,3.84,182742.0,0.0,27/4/2000





7331.0,1082.0,1523.0,1.0,4.34,182743.0,0.0,28/4/2000
7332.0,1039.0,1076.0,-142.0,3.59,182744.0,0.0,29/4/2000
7333.0,782.0,1066.0,-5.0,3.59,182744.0,0.0,29/4/2000



7337.0,992.0,1209.0,-1.0,3.92,182745.0,0.0,30/4/2000

















7355.0,1124.0,1155.0,1.0,3.76,182752.0,0.0,7/5/2000
7356.0,959.0,1667.0,-19.0,4.42,182752.0,0.0,7/5/2000



7360.0,1046.0,1072.0,-64.0,3.59,182753.0,0.0,8/5/2000



7364.0,1204.0,1737.0,-5.0,4.75,182754.0,0.0,9/5/2000
7365.0,1217.0,1332.0,-23.0,4.35,182755.0,0.0,10/5/2000







7373.0,839.0,1404.0,-2.0,3.68,182758.0,0.0,13/5/2000

7375.0,540.0,1063.0,-14.0,4.17,182759.0,0.0,14/5/2000
7376.0,375.0,1058.0,-33.0,4.77,182759.0,0.0,14/5/2000



7380.0,1070.0,1619.0,-1.0,4.75,182761.0,0.0,16/5/2000


7383.0,778.0,1142.0,-17.0,3.92,182761.0,0.0,16/5/2000







7391.0,772.0,918.0,-117.0,3.68,182765.0,0.0,20/5/2000

7393.0,1123.0,1048.0,0.0,4.54,182766.0,0.0,21/5/2000







7401.0,1003.0,1508.0,-2.0,4.25,182768.0,0.0,23/5/2000

7403.0,1161.0,1519.0,-33.0,4.64,182768.0,0.0,23/5/2000

7405.0,769.0,1037.0,-119.0,3.76,182768.0,0.0,23/5/2000
7406.0,936.0,1014.0,0.0,4.5,182769.0,0.0,24/5/2000




7411.0,989.0,765.0,-1.0,4.34,182770.0,0.0,25/5/2000


7414.0,928.0,1073.0,-3.0,3.68,182771.0,0.0,26/5/2000





7420.0,707.0,1176.0,-2.0,4.09,182773.0,0.0,28/5/2000






7427.0,695.0,1274.0,-60.0,4.01,182775.0,0.0,30/5/2000



7431.0,1041.0,958.0,0.0,4.01,182776.0,0.0,31/5/2000











7443.0,931.0,1297.0,-2.0,3.68,182781.0,0.0,5/6/2000









7453.0,1112.0,1360.0,-158.0,3.76,182786.0,0.0,10/6/2000

7455.0,787.0,682.0,-2.0,3.84,182786.0,0.0,10/6/2000



7459.0,469.0,1108.0,-33.0,4.09,182787.0,0.0,11/6/2000





7465.0,863.0,1430.0,-11.0,3.92,182790.0,0.0,14/6/2000












7478.0,1001.0,1471.0,-85.0,4.83,182793.0,0.0,17/6/2000




7483.0,502.0,1090.0,-2.0,3.84,182794.0,0.0,18/6/2000
7484.0,759.0,1241.0,1.0,3.92,182794.0,0.0,18/6/2000














7499.0,1146.0,1113.0,2.0,4.01,182800.0,0.0,24/6/2000




7504.0,1112.0,1190.0,-198.0,4.01,182801.0,0.0,25/6/2000





7510.0,740.0,1017.0,-109.0,4.42,182802.0,0.0,26/6/2000


7513.0,620.0,664.0,-132.0,4.78,182803.0,0.0,27/6/2000

7515.0,951.0,857.0,-53.0,4.01,182803.0,0.0,27/6/2000







7523.0,1197.0,1468.0,-150.0,4.35,182806.0,0.0,30/6/2000






























7554.0,598.0,1179.0,-16.0,5.2,182818.0,0.0,12/7/2000
7555.0,1002.0,1162.0,-1.0,4.34,182822.0,0.0,16/7/2000
7556.0,901.0,730.0,-27.0,3.84,182824.0,0.0,18/7/2000




7561.0,513.0,1160.0,-14.0,3.76,182827.0,0.0,21/7/2000



7565.0,847.0,1176.0,-275.0,3.59,182830.0,0.0,24/7/2000

7567.0,1119.0,1258.0,-19.0,4.66,182831.0,0.0,25/7/2000







7575.0,790.0,1005.0,-119.0,3.76,182835.0,0.0,29/7/2000


7578.0,649.0,622.0,1.0,4.74,182836.0,0.0,30/7/2000




7583.0,1039.0,1108.0,-153.0,4.64,182836.0,0.0,30/7/2000






7590.0,973.0,1207.0,-5.0,4.09,182841.0,0.0,4/8/2000




7595.0,1014.0,1125.0,-119.0,3.68,182843.0,0.0,6/8/2000
7596.0,1132.0,1253.0,-87.0,4.09,182843.0,0.0,6/8/2000

7598.0,507.0,834.0,-33.0,4.67,182844.0,0.0,7/8/2000









7608.0,1034.0,1519.0,-1.0,4.34,182847.0,0.0,10/8/2000
7609.0,784.0,1087.0,-31.0,3.68,182847.0,0.0,10/8/2000













7623.0,425.0,933.0,-5.0,3.92,182852.0,0.0,15/8/2000










7634.0,1122.0,1065.0,0.0,4.17,182856.0,0.0,19/8/2000





7640.0,1189.0,1148.0,1.0,3.76,182859.0,0.0,22/8/2000


7643.0,699.0,1219.0,-23.0,3.76,182861.0,0.0,24/8/2000

7645.0,706.0,1018.0,-2.0,3.76,182861.0,0.0,24/8/2000



7649.0,774.0,788.0,1.0,4.09,182864.0,0.0,27/8/2000
7650.0,603.0,1413.0,-2.0,3.59,182864.0,0.0,27/8/2000


7653.0,909.0,1009.0,-1.0,4.58,182865.0,0.0,28/8/2000





7659.0,1098.0,1032.0,-4.0,3.59,182867.0,0.0,30/8/2000
7660.0,859.0,1318.0,-5.0,3.76,182868.0,0.0,31/8/2000





7666.0,750.0,1311.0,0.0,4.01,182869.0,0.0,1/9/2000



7670.0,742.0,973.0,-129.0,4.34,182869.0,0.0,1/9/2000



7674.0,1224.0,801.0,-1.0,4.17,182871.0,0.0,3/9/2000
7675.0,924.0,863.0,-1.0,3.68,182871.0,0.0,3/9/2000




7680.0,789.0,703.0,0.0,3.92,182874.0,0.0,6/9/2000

7682.0,938.0,1025.0,-14.0,3.84,182875.0,0.0,7/9/2000





7688.0,1111.0,1305.0,-128.0,3.68,182878.0,0.0,10/9/2000





7694.0,701.0,1306.0,-35.0,3.92,182880.0,0.0,12/9/2000








7703.0,812.0,648.0,-29.0,3.59,182884.0,0.0,16/9/2000

7705.0,1282.0,1466.0,-40.0,4.5,182884.0,0.0,16/9/2000


7708.0,883.0,1266.0,-4.0,4.34,182885.0,0.0,17/9/2000


7711.0,972.0,1111.0,-20.0,3.84,182885.0,0.0,17/9/2000






7718.0,536.0,966.0,-2.0,3.92,182889.0,0.0,21/9/2000


7721.0,576.0,818.0,-13.0,3.68,182889.0,0.0,21/9/2000

7723.0,1379.0,1563.0,1.0,4.64,182891.0,0.0,23/9/2000
7724.0,1082.0,1455.0,-229.0,3.92,182892.0,0.0,24/9/2000




7729.0,538.0,688.0,-2.0,4.35,182894.0,0.0,26/9/2000
7730.0,672.0,1492.0,-100.0,3.8,182894.0,0.0,26/9/2000

7732.0,546.0,1165.0,-35.0,4.77,182896.0,0.0,28/9/2000

7734.0,615.0,955.0,-5.0,4.25,182896.0,0.0,28/9/2000

7736.0,1089.0,1530.0,-148.0,4.83,182897.0,0.0,29/9/2000



7740.0,1011.0,1160.0,-149.0,4.58,182899.0,0.0,1/10/2000

7742.0,1130.0,1464.0,-150.0,4.17,182899.0,0.0,1/10/2000










7753.0,685.0,960.0,-23.0,3.68,182906.0,0.0,8/10/2000





7759.0,1137.0,1076.0,1.0,4.17,182908.0,0.0,10/10/2000

7761.0,1080.0,1366.0,-1.0,3.68,182911.0,0.0,13/10/2000
7762.0,937.0,1727.0,-47.0,4.72,182911.0,0.0,13/10/2000

7764.0,778.0,1221.0,-2.0,3.68,182911.0,0.0,13/10/2000













7778.0,1057.0,1243.0,-130.0,3.92,182914.0,0.0,16/10/2000








7787.0,925.0,1381.0,-4.0,4.09,182919.0,0.0,21/10/2000


















7806.0,1033.0,1209.0,-2.0,4.66,182925.0,0.0,27/10/2000
7807.0,1032.0,1208.0,-120.0,3.92,182925.0,0.0,27/10/2000
7808.0,1032.0,1210.0,-130.0,3.92,182925.0,0.0,27/10/2000





7814.0,735.0,859.0,-159.0,4.25,182927.0,0.0,29/10/2000
7815.0,872.0,1329.0,-40.0,4.09,182927.0,0.0,29/10/2000


7818.0,1060.0,1165.0,-159.0,3.84,182930.0,0.0,1/11/2000



7822.0,946.0,1517.0,-180.0,4.75,182931.0,0.0,2/11/2000
7823.0,931.0,1478.0,-80.0,4.55,182931.0,0.0,2/11/2000

7825.0,970.0,882.0,-7.0,4.25,182931.0,0.0,2/11/2000




7830.0,400.0,844.0,-13.0,3.84,182933.0,0.0,4/11/2000
7831.0,962.0,1111.0,-8.0,3.76,182934.0,0.0,5/11/2000
7832.0,778.0,1143.0,-29.0,3.92,182935.0,0.0,6/11/2000


7835.0,610.0,1251.0,-41.0,6.5,182937.0,0.0,8/11/2000



7839.0,1081.0,1147.0,-148.0,3.68,182940.0,0.0,11/11/2000








7848.0,640.0,603.0,-13.0,3.96,182943.0,0.0,14/11/2000














7863.0,440.0,935.0,-41.0,3.68,182955.0,0.0,26/11/2000










7874.0,1105.0,1239.0,-1.0,4.17,182962.0,0.0,3/12/2000




7879.0,1090.0,1209.0,-159.0,4.72,182965.0,0.0,6/12/2000







7887.0,1229.0,1381.0,3.0,4.9,182968.0,0.0,9/12/2000






7894.0,1144.0,1428.0,-2.0,3.76,182971.0,0.0,12/12/2000

7896.0,960.0,1442.0,-14.0,3.84,182972.0,0.0,13/12/2000

7898.0,628.0,1148.0,-1.0,4.09,182973.0,0.0,14/12/2000



7902.0,732.0,1048.0,-22.0,5.31,182974.0,0.0,15/12/2000


7905.0,566.0,1280.0,-2.0,5.4,182975.0,0.0,16/12/2000


7908.0,1125.0,1242.0,-160.0,5.12,182976.0,0.0,17/12/2000






7915.0,711.0,1248.0,-2.0,3.84,182977.0,0.0,18/12/2000
7916.0,833.0,1077.0,-99.0,4.34,182977.0,0.0,18/12/2000

7918.0,794.0,1091.0,2.0,3.76,182978.0,0.0,19/12/2000






7925.0,449.0,973.0,-21.0,4.77,182980.0,0.0,21/12/2000


7928.0,1137.0,1492.0,-2.0,3.76,182981.0,0.0,22/12/2000
7929.0,1139.0,1873.0,-42.0,5.08,182981.0,0.0,22/12/2000

7931.0,831.0,1111.0,0.0,3.59,182982.0,0.0,23/12/2000





7937.0,723.0,1277.0,0.0,3.59,182985.0,0.0,26/12/2000



7941.0,790.0,985.0,-164.0,3.68,182986.0,0.0,27/12/2000



7945.0,1038.0,1113.0,-127.0,3.68,182988.0,0.0,29/12/2000
7946.0,726.0,956.0,-22.0,3.68,182988.0,0.0,29/12/2000
7947.0,899.0,1307.0,-9.0,4.25,182988.0,0.0,29/12/2000


7950.0,993.0,735.0,-33.0,3.47,182990.0,0.0,31/12/2000
7951.0,903.0,822.0,2.0,4.58,182990.0,0.0,31/12/2000








7960.0,1096.0,1374.0,-52.0,3.92,182992.0,0.0,2/1/2001
7961.0,1335.0,1207.0,-130.0,4.74,182993.0,0.0,3/1/2001







7969.0,1109.0,1350.0,-169.0,3.84,182997.0,0.0,7/1/2001


7972.0,687.0,652.0,-31.0,4.44,182999.0,0.0,9/1/2001

7974.0,694.0,1407.0,0.0,3.57,183000.0,0.0,10/1/2001

7976.0,1482.0,1610.0,-13.0,4.47,183001.0,0.0,11/1/2001

7978.0,725.0,1495.0,-2.0,3.84,183003.0,0.0,13/1/2001
7979.0,1015.0,1203.0,-49.0,3.68,183004.0,0.0,14/1/2001


7982.0,1184.0,1169.0,-29.0,4.09,183006.0,0.0,16/1/2001
7983.0,1202.0,1710.0,-22.0,3.84,183007.0,0.0,17/1/2001
7984.0,1119.0,1408.0,-112.0,4.09,183008.0,0.0,18/1/2001


7987.0,779.0,632.0,-99.0,3.59,183011.0,0.0,21/1/2001

7989.0,730.0,1198.0,1.0,3.68,183011.0,0.0,21/1/2001

7991.0,1072.0,1335.0,-126.0,3.76,183014.0,0.0,24/1/2001





7997.0,763.0,1269.0,1.0,4.01,183017.0,0.0,27/1/2001


8000.0,816.0,641.0,-41.0,3.84,183018.0,0.0,28/1/2001



8004.0,1216.0,1183.0,2.0,3.59,183022.0,0.0,1/2/2001

8006.0,796.0,704.0,-39.0,3.92,183024.0,0.0,3/2/2001



8010.0,546.0,1198.0,-31.0,4.54,183028.0,0.0,7/2/2001








8019.0,1232.0,1304.0,-170.0,4.01,183040.0,0.0,19/2/2001
8020.0,954.0,882.0,3.0,3.59,183040.0,0.0,19/2/2001






8027.0,1089.0,1398.0,-144.0,4.17,183044.0,0.0,23/2/2001
8028.0,1064.0,1219.0,-130.0,4.01,183044.0,0.0,23/2/2001


8031.0,1095.0,1235.0,1.0,3.92,183047.0,0.0,26/2/2001

8033.0,1078.0,1502.0,1.0,4.09,183050.0,0.0,1/3/2001





8039.0,558.0,1138.0,-10.0,4.78,183053.0,0.0,4/3/2001
8040.0,1009.0,1440.0,-90.0,3.68,183054.0,0.0,5/3/2001

8042.0,1035.0,863.0,0.0,3.59,183055.0,0.0,6/3/2001

8044.0,887.0,799.0,-82.0,4.09,183055.0,0.0,6/3/2001

8046.0,1091.0,1016.0,0.0,3.59,183059.0,0.0,10/3/2001
8047.0,720.0,1117.0,-32.0,3.76,183060.0,0.0,11/3/2001


8050.0,1475.0,1569.0,1.0,4.4,183062.0,0.0,13/3/2001

8052.0,1085.0,1478.0,-89.0,3.59,183063.0,0.0,14/3/2001



8056.0,520.0,1301.0,0.0,4.15,183065.0,0.0,16/3/2001
8057.0,981.0,1427.0,-66.0,3.84,183065.0,0.0,16/3/2001



8061.0,1044.0,1176.0,-119.0,4.09,183065.0,0.0,16/3/2001





8067.0,921.0,1365.0,-140.0,4.75,183070.0,0.0,21/3/2001
8068.0,917.0,1359.0,-20.0,4.82,183070.0,0.0,21/3/2001







8076.0,670.0,1236.0,-95.0,3.68,183076.0,0.0,27/3/2001
8077.0,1160.0,1795.0,-40.0,4.34,183076.0,0.0,27/3/2001
8078.0,922.0,1724.0,-9.0,3.76,183076.0,0.0,27/3/2001
8079.0,666.0,1298.0,-108.0,4.82,183077.0,0.0,28/3/2001





8085.0,732.0,922.0,-102.0,3.84,183079.0,0.0,30/3/2001



8089.0,432.0,887.0,-94.0,4.84,183079.0,0.0,30/3/2001


8092.0,825.0,765.0,1.0,3.76,183083.0,0.0,3/4/2001




8097.0,1049.0,1861.0,-12.0,4.17,183085.0,0.0,5/4/2001

8099.0,1147.0,1586.0,0.0,4.35,183085.0,0.0,5/4/2001



8103.0,459.0,867.0,-33.0,4.78,183087.0,0.0,7/4/2001


8106.0,1295.0,1688.0,-13.0,3.7,183088.0,0.0,8/4/2001




8111.0,490.0,811.0,-21.0,4.78,183090.0,0.0,10/4/2001


8114.0,951.0,1319.0,-13.0,4.35,183092.0,0.0,12/4/2001







8122.0,783.0,1295.0,-2.0,3.68,183098.0,0.0,18/4/2001


8125.0,1149.0,1288.0,-279.0,3.8,183100.0,0.0,20/4/2001
8126.0,1272.0,1340.0,-107.0,3.59,183101.0,0.0,21/4/2001
8127.0,700.0,920.0,-31.0,4.84,183101.0,0.0,21/4/2001
8128.0,762.0,1001.0,-90.0,3.68,183101.0,0.0,21/4/2001
8129.0,496.0,1308.0,-37.0,4.2,183102.0,0.0,22/4/2001

8131.0,1119.0,1317.0,-134.0,3.68,183103.0,0.0,23/4/2001


8134.0,1113.0,1786.0,-39.0,4.75,183106.0,0.0,26/4/2001
8135.0,1024.0,1470.0,-79.0,3.76,183106.0,0.0,26/4/2001
8136.0,981.0,1256.0,-3.0,3.84,183107.0,0.0,27/4/2001

8138.0,1403.0,1692.0,1.0,3.0,183109.0,0.0,29/4/2001


8141.0,1556.0,1590.0,0.0,3.6,183111.0,0.0,1/5/2001






8148.0,732.0,957.0,-114.0,3.68,183119.0,0.0,9/5/2001
8149.0,1285.0,1574.0,-9.0,3.2,183119.0,0.0,9/5/2001


8152.0,1171.0,1660.0,-1.0,3.4,183121.0,0.0,11/5/2001





8158.0,1078.0,1261.0,-18.0,3.6,183125.0,0.0,15/5/2001


8161.0,1375.0,1430.0,0.0,3.1,183126.0,0.0,16/5/2001
8162.0,974.0,893.0,3.0,4.09,183127.0,0.0,17/5/2001









8172.0,1345.0,1662.0,-11.0,3.0,183129.0,0.0,19/5/2001
8173.0,1140.0,1369.0,-1.0,3.59,183129.0,0.0,19/5/2001







8181.0,1089.0,1196.0,-195.0,3.76,183136.0,0.0,26/5/2001
8182.0,1064.0,755.0,-12.0,3.59,183137.0,0.0,27/5/2001



8186.0,1028.0,1521.0,-35.0,4.66,183138.0,0.0,28/5/2001



8190.0,668.0,1314.0,-32.0,4.67,183141.0,0.0,31/5/2001


8193.0,810.0,988.0,1.0,3.68,183142.0,0.0,1/6/2001
8194.0,1157.0,1316.0,-31.0,4.25,183143.0,0.0,2/6/2001



8198.0,1229.0,1277.0,-3.0,3.68,183145.0,0.0,4/6/2001
8199.0,1517.0,1544.0,0.0,4.7,183146.0,0.0,5/6/2001

8201.0,1112.0,1319.0,-141.0,3.59,183146.0,0.0,5/6/2001



8205.0,1458.0,1572.0,1.0,4.44,183151.0,0.0,10/6/2001





8211.0,1395.0,723.0,-2.0,4.66,183157.0,0.0,16/6/2001
8212.0,684.0,1399.0,-175.0,3.84,183158.0,0.0,17/6/2001
8213.0,803.0,697.0,1.0,3.76,183159.0,0.0,18/6/2001

8215.0,916.0,870.0,-22.0,4.01,183162.0,0.0,21/6/2001








8224.0,539.0,1326.0,0.0,3.92,183168.0,0.0,27/6/2001



8228.0,1409.0,1761.0,-17.0,5.3,183169.0,0.0,28/6/2001



8232.0,410.0,1074.0,-33.0,4.65,183171.0,0.0,30/6/2001
8233.0,792.0,1127.0,-30.0,4.25,183171.0,0.0,30/6/2001
8234.0,836.0,1101.0,-130.0,4.25,183171.0,0.0,30/6/2001






8241.0,790.0,1255.0,2.0,4.84,183176.0,0.0,5/7/2001






8248.0,443.0,960.0,-4.0,3.84,183180.0,0.0,9/7/2001


8251.0,1071.0,1194.0,-134.0,3.76,183182.0,0.0,11/7/2001
8252.0,1069.0,1194.0,-130.0,3.76,183182.0,0.0,11/7/2001
8253.0,567.0,1117.0,-4.0,3.59,183182.0,0.0,11/7/2001

8255.0,416.0,865.0,-27.0,3.68,183183.0,0.0,12/7/2001

8257.0,1101.0,1934.0,-32.0,4.01,183184.0,0.0,13/7/2001




8262.0,945.0,1544.0,-16.0,3.76,183186.0,0.0,15/7/2001



8266.0,424.0,812.0,-41.0,4.05,183188.0,0.0,17/7/2001


8269.0,708.0,1256.0,0.0,4.67,183190.0,0.0,19/7/2001

8271.0,1175.0,1587.0,0.0,4.17,183192.0,0.0,21/7/2001











8283.0,974.0,872.0,2.0,3.76,183199.0,0.0,28/7/2001


8286.0,848.0,1281.0,-92.0,4.66,183199.0,0.0,28/7/2001
8287.0,807.0,1691.0,-44.0,3.92,183200.0,0.0,29/7/2001


8290.0,944.0,1774.0,-4.0,3.84,183203.0,0.0,1/8/2001
8291.0,1041.0,1162.0,-122.0,4.17,183204.0,0.0,2/8/2001


8294.0,1240.0,1676.0,0.0,4.34,183205.0,0.0,3/8/2001
8295.0,906.0,1748.0,-22.0,3.68,183206.0,0.0,4/8/2001





8301.0,544.0,788.0,-122.0,3.68,183210.0,0.0,8/8/2001


8304.0,1127.0,1363.0,-188.0,4.09,183211.0,0.0,9/8/2001








8313.0,1069.0,1465.0,-121.0,3.76,183217.0,0.0,15/8/2001
8314.0,1107.0,1322.0,-141.0,3.84,183217.0,0.0,15/8/2001



8318.0,1032.0,1557.0,-231.0,3.84,183221.0,0.0,19/8/2001


